Date,Adj Close,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Close_Lag_1,Close_Lag_2,Close_Lag_3,Volume_Lag_1,Daily_Return
2020-03-02,72.13378143310547,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200,75.01424789428711,77.66187400817871,74.19619106668372,45.8252754704623,-1.8258971416769327,68.33999633789062,68.37999725341797,73.1624984741211,426510000.0,0.09310072274952952
2020-03-03,69.84288024902344,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600,74.27224807739258,77.42012405395508,73.85688393293299,41.55827299595576,-1.8841066332459633,74.70249938964844,68.33999633789062,68.37999725341797,341397200.0,-0.0317592795151177
2020-03-04,73.08248138427734,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400,73.75024795532227,77.21874885559082,74.18926822850767,48.81632617872426,-1.6406060727827452,72.33000183105469,74.70249938964844,68.33999633789062,319475600.0,0.04638456577639127
2020-03-05,70.7119140625,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800,73.06574859619141,76.86212387084962,74.01485643367602,44.46466282364832,-1.6269729081900692,75.68499755859375,72.33000183105469,74.70249938964844,219178400.0,-0.03243699915243503
2020-03-06,69.7728500366211,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800,72.4652488708496,76.40987396240234,73.69533702661205,42.835662592610326,-1.6753292917892537,73.2300033569336,75.68499755859375,72.33000183105469,187572800.0,-0.013280125870939186
2020-03-09,64.25436401367188,66.5425033569336,69.52249908447266,65.75,65.9375,286744800,71.66499938964844,75.73662414550782,72.39482181394324,34.77331328776768,-2.150020419377725,72.25749969482422,73.2300033569336,75.68499755859375,226176800.0,-0.07909208541712087
2020-03-10,68.88207244873047,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000,71.59649963378907,75.28399925231933,72.2021267722213,44.24953245098988,-2.115120413788617,66.5425033569336,72.25749969482422,73.2300033569336,286744800.0,0.07202157246522778
2020-03-11,66.4897689819336,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800,71.16599960327149,74.73174934387207,71.59401248071657,40.9383939193827,-2.261308568895771,71.33499908447266,66.5425033569336,72.25749969482422,285290000.0,-0.03473051023093954
2020-03-12,59.92359924316406,62.057498931884766,67.5,62.0,63.98500061035156,418474000,70.53374977111817,73.74462413787842,69.86010092638351,33.52360064866738,-2.8925236316210743,68.85749816894531,71.33499908447266,66.5425033569336,255598800.0,-0.09875466605505201
2020-03-13,67.1029281616211,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000,70.64900016784668,73.15837421417237,69.79326444980028,45.20879568118975,-2.7609965925066007,62.057498931884766,68.85749816894531,71.33499908447266,418474000.0,0.11980826654731591
2020-03-16,58.4703483581543,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600,69.23400039672852,72.1241241455078,68.11312576410327,36.82638949187659,-3.3396462774677076,69.49250030517578,62.057498931884766,68.85749816894531,370732000.0,-0.12864695596573805
2020-03-17,61.041297912597656,63.21500015258789,64.40249633789062,59.59999847412109,61.87749862670898,324056000,68.32250022888184,71.29737415313721,67.22255747110047,40.37232042009911,-3.5425526050433263,60.5525016784668,69.49250030517578,62.057498931884766,322423600.0,0.04397008216537346
2020-03-18,59.547000885009766,61.66749954223633,62.5,59.27999877929688,59.942501068115234,300233600,66.92075042724609,70.33549919128419,66.21254693857972,39.00204430021745,-3.7846011712910865,63.21500015258789,60.5525016784668,69.49250030517578,324056000.0,-0.024479958975183402
2020-03-19,59.09075164794922,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200,65.71725006103516,69.39149932861328,65.30026562153326,38.5715700072141,-3.96880329881391,61.66749954223633,63.21500015258789,60.5525016784668,300233600.0,-0.007662056203340817
2020-03-20,55.3393440246582,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200,64.22250022888184,68.34387454986572,63.84749030367102,35.13753305846595,-4.377807073390684,61.19499969482422,61.66749954223633,63.21500015258789,271857200.0,-0.06348555177559367
2020-03-23,54.1637077331543,56.09249877929688,57.125,53.15250015258789,57.02000045776367,336752800,63.177499771118164,67.4212495803833,62.4374918446939,34.11255254752233,-4.745484800874692,57.310001373291016,61.19499969482422,61.66749954223633,401693200.0,-0.02124415572883831
2020-03-24,59.59769821166992,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200,62.21599998474121,66.90624980926513,62.3070390039683,42.46656511127042,-4.530554223938026,56.09249877929688,57.310001373291016,61.19499969482422,336752800.0,0.100325401147636
2020-03-25,59.269378662109375,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000,61.4682502746582,66.31712493896484,62.13848665199501,42.11909331597693,-4.337653593508186,61.720001220703125,56.09249877929688,57.310001373291016,287531200.0,-0.0055087515531973
2020-03-26,62.38832473754883,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200,61.723500442504886,66.12862510681153,62.58785282624166,46.590070564116154,-3.879424890018555,61.380001068115234,61.720001220703125,56.09249877929688,303602000.0,0.052622995862315225
2020-03-27,59.8053092956543,61.935001373291016,63.96749877929688,61.76250076293945,63.1875,204216800,60.967750549316406,65.80837535858154,62.469152562068814,43.587229899210556,-3.689594079813361,64.61000061035156,61.380001068115234,61.720001220703125,252087200.0,-0.04140224751262378
2020-03-30,61.51202392578125,63.70249938964844,63.880001068115234,62.34999847412109,62.685001373291016,167976400,61.28275032043457,65.25837535858155,62.69339743981056,46.06101323846372,-3.357822588121927,61.935001373291016,64.61000061035156,61.380001068115234,204216800.0,0.028537950709074167
2020-03-31,61.38649368286133,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,61.3185001373291,64.82050018310547,62.85323396376013,45.901577925558655,-3.0699923298301854,63.70249938964844,61.935001373291016,64.61000061035156,167976400.0,-0.002040753021636643
2020-04-01,58.15652084350586,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,61.1745002746582,64.04762535095215,62.375827954990534,41.88426655366885,-3.0763360250399145,63.5724983215332,63.70249938964844,61.935001373291016,197002000.0,-0.05261705130869221
2020-04-02,59.12696075439453,61.23249816894531,61.28749847412109,59.22499847412109,60.084999084472656,165934000,61.17825012207031,63.447750091552734,62.16794981207322,43.48466441587472,-2.966077475144786,60.227500915527344,63.5724983215332,63.70249938964844,176218400.0,0.016686683626928822
2020-04-03,58.2772216796875,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,61.482500076293945,62.85250015258789,61.837868194519416,42.38404352589841,-2.916090329771464,61.23249816894531,60.227500915527344,63.5724983215332,165934000.0,-0.014371408643005013
2020-04-06,63.36117172241211,65.61750030517578,65.77749633789062,62.345001220703125,62.72499847412109,201820400,62.43500022888183,62.80625,62.52507403282057,50.46264420429563,-2.4236948619455276,60.352500915527344,61.23249816894531,60.227500915527344,129880000.0,0.08723746836966395
2020-04-07,62.6273193359375,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,62.74874992370606,62.48237495422363,62.949151148479615,49.38617908033541,-2.0709214337818196,65.61750030517578,60.352500915527344,61.23249816894531,201820400.0,-0.011582308571582711
2020-04-08,64.23023223876953,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,63.2625,62.3653751373291,63.59794218167508,51.804507604995514,-1.638509806946459,64.85749816894531,65.61750030517578,60.352500915527344,202887200.0,0.02559462990362782
2020-04-09,64.6937255859375,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,63.50124969482422,62.61237506866455,64.21604315929665,52.51107168030092,-1.2427630349276484,66.51750183105469,64.85749816894531,65.61750030517578,168895200.0,0.0072160816976889475
2020-04-13,65.96351623535156,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,64.13899955749511,62.55337505340576,64.96085349396998,54.47996240694007,-0.813642001297282,66.99749755859375,66.51750183105469,64.85749816894531,161834800.0,0.01962763520019828
2020-04-14,69.29486083984375,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,64.94499931335449,63.11387481689453,66.19751594020128,59.2530675279714,-0.1929503579801377,68.3125,66.99749755859375,66.51750183105469,131022800.0,0.050503157522300945
2020-04-15,68.66239929199219,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,65.6984992980957,63.508499717712404,67.0902399817911,58.00940300357676,0.24329476317036836,71.76249694824219,68.3125,66.99749755859375,194994800.0,-0.009127313111321755
2020-04-16,69.20797729492188,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,66.84299926757812,64.00874977111816,67.923378277893,58.81247162317108,0.6273810811848364,71.10749816894531,71.76249694824219,68.3125,131154400.0,0.007945750532016405
2020-04-17,68.26890563964844,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,67.78974914550781,64.48399963378907,68.4282180361383,56.79890423646534,0.8435751284503112,71.67250061035156,71.10749816894531,71.76249694824219,157125200.0,-0.01356871399529369
2020-04-20,66.85189056396484,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,68.67774887084961,65.08012447357177,68.57445078755775,53.80530916581682,0.8862791075497114,70.69999694824219,71.67250061035156,71.10749816894531,215250000.0,-0.02075670215900005
2020-04-21,64.78545379638672,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,68.82524871826172,65.63012447357178,68.30500496787396,49.69227285953928,0.7389243921992374,69.23249816894531,70.69999694824219,71.67250061035156,130015200.0,-0.03091033035419699
2020-04-22,66.6515121459961,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,69.24199905395508,65.99537448883056,68.43591343296576,53.1734097435754,0.7692145136069684,67.09249877929688,69.23249816894531,70.69999694824219,180991600.0,0.028803558993071077
2020-04-23,66.3932113647461,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,69.46599884033203,66.36424942016602,68.49438366239457,52.63051535920713,0.7628409354393568,69.0250015258789,67.09249877929688,69.23249816894531,116862400.0,-0.0038754339028068685
2020-04-24,68.30994415283203,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,69.84049911499024,66.67087440490722,68.90313214290023,56.2038625743604,0.9075016743339148,68.75749969482422,69.0250015258789,67.09249877929688,124814400.0,0.028869586869241237
2020-04-27,68.35823822021484,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,70.0884994506836,67.11374950408936,69.24665418181539,56.293305309581534,1.0144868080885914,70.74250030517578,68.75749969482422,69.0250015258789,126161200.0,0.0007068318414262809
2020-04-28,67.25019836425781,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,69.87674942016602,67.41087436676025,69.31908008386102,53.58856960148583,0.9952069692336067,70.7925033569336,70.74250030517578,68.75749969482422,117087600.0,-0.016209438280229915
2020-04-29,69.45903015136719,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,69.9592498779297,67.8288745880127,69.7942478407194,57.92818320206439,1.151239411787401,69.6449966430664,70.7925033569336,70.74250030517578,112004800.0,0.0328452324470514
2020-04-30,70.9243392944336,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,70.13699951171876,68.48999938964843,70.45892949663263,60.562596353314255,1.3814211830171104,71.93250274658203,69.6449966430664,70.7925033569336,137280800.0,0.021096085131450115
2020-05-01,69.78253173828125,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,70.29375,69.0417495727539,70.78776083016392,57.53907861138087,1.451690240210425,73.44999694824219,71.93250274658203,69.6449966430664,183064000.0,-0.01609932152918625
2020-05-04,70.76985931396484,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,70.6995002746582,69.68862457275391,71.24271357295726,59.42537862129609,1.5717677448615746,72.26750183105469,73.44999694824219,71.93250274658203,240616800.0,0.014148809057535017
2020-05-05,71.83202362060547,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,71.42925033569335,70.12724952697754,71.8149473578102,61.41144477372816,1.7356828447903752,73.29000091552734,72.26750183105469,73.44999694824219,133568000.0,0.015008847869833364
2020-05-06,72.57315063476562,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,72.04250030517578,70.64224967956542,72.42268442379073,62.7803808836657,1.9055517119436303,74.38999938964844,73.29000091552734,72.26750183105469,147751200.0,0.010317271640702286
2020-05-07,73.32389068603516,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,72.76025009155273,71.11312446594238,73.06128681193672,64.16716680468735,2.0789466665883793,75.15750122070312,74.38999938964844,73.29000091552734,142333600.0,0.010344893394040211
2020-05-08,75.06914520263672,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,73.43925018310547,71.63987464904785,73.87423488625788,66.89640158984737,2.318541904195257,75.93499755859375,75.15750122070312,74.38999938964844,115215200.0,0.02103777854047717
2020-05-11,76.25037384033203,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,74.23525009155273,72.16187477111816,74.76119262355758,68.84782372883873,2.5771588754340087,77.53250122070312,75.93499755859375,75.15750122070312,133838400.0,0.015735352290909388
2020-05-12,75.37897491455078,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,75.05600051879883,72.46637496948242,75.32324867664299,65.76778008877821,2.6786146841642307,78.75250244140625,77.53250122070312,75.93499755859375,145946400.0,-0.011428227649636025
2020-05-13,74.46881866455078,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,75.55400009155274,72.75662498474121,75.61220318527536,62.616922383876584,2.652591380189236,77.85250091552734,78.75250244140625,77.53250122070312,162301200.0,-0.012074145728808161
2020-05-14,74.92632293701172,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,75.94750061035157,73.04225006103516,75.93453026726719,63.561922672839735,2.6396663899475925,76.9124984741211,77.85250091552734,78.75250244140625,200622400.0,0.006143392445746132
2020-05-15,74.48333740234375,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,76.41350021362305,73.35362510681152,76.11506983026761,61.92951280643733,2.5629622375112717,77.38500213623047,76.9124984741211,77.85250091552734,158929200.0,-0.005912053496561764
2020-05-18,76.23827362060547,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,76.95849990844727,73.82900009155273,76.59232947272251,65.6890350760175,2.6182457393060474,76.92749786376953,77.38500213623047,76.9124984741211,166348400.0,0.023561145888427948
2020-05-19,75.7977294921875,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,77.34800033569336,74.38862533569336,76.9000884162474,63.98095787780074,2.5954256321546296,78.73999786376953,76.92749786376953,77.38500213623047,135178400.0,-0.005778438074729886
2020-05-20,77.2718505859375,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,77.81300048828125,74.92775039672851,77.42870920358096,67.06686953299376,2.669422049163117,78.28500366210938,78.73999786376953,76.92749786376953,101729600.0,0.01944815754296969
2020-05-21,76.69574737548828,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,78.14075088500977,75.45050048828125,77.75303508036241,64.7327614446549,2.6495112010177877,79.80750274658203,78.28500366210938,78.73999786376953,111504800.0,-0.007455454690675767
2020-05-22,77.1895523071289,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,78.3597511291504,75.89950065612793,78.11112027704367,65.83047907614767,2.6444016049221233,79.2125015258789,79.80750274658203,78.28500366210938,102688800.0,0.006438404625611405
2020-05-26,76.66670989990234,79.18250274658203,81.05999755859375,79.125,80.875,125522000,78.40275115966797,76.31900062561036,78.305917089687,63.57412746717824,2.5671857331820576,79.72250366210938,79.2125015258789,79.80750274658203,81803200.0,-0.006773506735514134
2020-05-27,77.000732421875,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,78.5702507019043,76.81312561035156,78.52802240754221,64.41333290973729,2.504954145989444,79.18250274658203,79.72250366210938,79.2125015258789,125522000.0,0.0043569422453433315
2020-05-28,77.03463745117188,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,78.83525085449219,77.19462547302246,78.71610924253453,64.50269244067178,2.4304430333886984,79.52749633789062,79.18250274658203,79.72250366210938,112945200.0,0.0004401454053155618
2020-05-29,76.9595947265625,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,79.0452507019043,77.49637565612792,78.8559076730467,64.11880099034809,2.3381857370669934,79.5625,79.52749633789062,79.18250274658203,133560800.0,-0.0009740693121563782
2020-06-01,77.90604400634766,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,79.39875106811523,77.90612564086913,79.14801564628891,66.8025328432405,2.317235669255112,79.48500061035156,79.5625,79.52749633789062,153532400.0,0.012297929269941221
2020-06-02,78.2667236328125,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,79.60825119018554,78.2833755493164,79.45473990777685,67.79117250735828,2.3041294593272994,80.4625015258789,79.48500061035156,79.5625,80791200.0,0.004629455355348977
2020-06-03,78.69757080078125,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,79.90775070190429,78.62787551879883,79.78660515714412,68.97967577214271,2.303101726813395,80.83499908447266,80.4625015258789,79.48500061035156,87642800.0,0.005505037420229231
2020-06-04,78.01980590820312,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,79.98500061035156,78.89900054931641,79.93085909785513,64.92146242606276,2.2202101373565313,81.27999877929688,80.83499908447266,80.4625015258789,104491200.0,-0.008612167307518348
2020-06-05,80.24188232421875,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,80.35125045776367,79.24600067138672,80.46615744369964,70.95481555281799,2.313041821346289,80.58000183105469,81.27999877929688,80.83499908447266,87560400.0,0.02848098928760323
2020-06-08,80.71632385253906,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,80.71549987792969,79.53762550354004,80.9932193382578,72.05976851911133,2.3985018954127924,82.875,80.58000183105469,81.27999877929688,137250400.0,0.005912493077158798
2020-06-09,83.26518249511719,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,81.39699935913086,79.89987525939941,81.9030881055916,77.10012821693172,2.6481244146199856,83.36499786376953,82.875,80.58000183105469,95654400.0,0.03157799750833212
2020-06-10,85.4073715209961,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,82.26524963378907,80.41775016784668,83.04979919266088,80.3143842449129,2.9900154056402215,85.99749755859375,83.36499786376953,82.875,147712400.0,0.025727510551937005
2020-06-11,81.30694580078125,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,82.70649948120118,80.77087516784668,83.21801724383548,62.291290990671015,2.885969661532414,88.20999908447266,85.99749755859375,83.36499786376953,166651600.0,-0.0480104370741008
2020-06-12,82.0089111328125,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,83.22799911499024,81.13662490844726,83.48746809918214,63.78938873640868,2.8293984336110896,83.9749984741211,88.20999908447266,85.99749755859375,201662400.0,0.008633503867755632
2020-06-15,83.02311706542969,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,83.75649871826172,81.57762489318847,83.89838254634788,65.89746823165147,2.836393691950221,84.69999694824219,83.9749984741211,88.20999908447266,200146000.0,0.012367185927901092
2020-06-16,85.22340393066406,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,84.4749984741211,82.04162483215332,84.64776692756942,69.98054915027198,2.990832710869583,85.74749755859375,84.69999694824219,83.9749984741211,138808800.0,0.026502220463282766
2020-06-17,85.10481262207031,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,85.13674850463867,82.52224960327149,85.23862731973365,69.49751367007484,3.0679764935439806,88.0199966430664,85.74749755859375,84.69999694824219,165428800.0,-0.0013917014685934648
2020-06-18,85.13871002197266,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,85.8719985961914,82.92849960327149,85.7284228518879,69.56216629452285,3.096246398958087,87.89749908447266,88.0199966430664,85.74749755859375,114406400.0,0.0003982327423870391
2020-06-19,84.65218353271484,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,86.32749862670899,83.33937454223633,86.03780057066751,67.35502421415617,3.0430246611622636,87.93250274658203,87.89749908447266,88.0199966430664,96820400.0,-0.005714638224894375
2020-06-22,86.86698150634766,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,86.96274871826172,83.8391242980957,86.70683660860011,71.7493561832275,3.149126885483909,87.43000030517578,87.93250274658203,87.89749908447266,264476000.0,0.0261637706294926
2020-06-23,88.72115325927734,91.63249969482422,93.09500122070312,90.56749725341795,91.0,212155600,87.52624893188477,84.46162414550781,87.60241171518632,74.80676369473514,3.349131528735427,89.71749877929688,87.43000030517578,87.93250274658203,135445200.0,0.021344787155047618
2020-06-24,87.155029296875,90.01499938964844,92.19750213623048,89.62999725341797,91.25,192623200,87.70674896240234,84.9859992980957,88.04106401963398,68.10254195808045,3.3386322188616333,91.63249969482422,89.71749877929688,87.43000030517578,212155600.0,-0.017652037329143666
2020-06-25,88.31208038330078,91.20999908447266,91.25,89.39250183105469,90.1750030517578,137522400,88.4302490234375,85.56837425231933,88.61723403142283,70.2255852189056,3.3876867840021987,90.01499938964844,91.63249969482422,89.71749877929688,192623200.0,0.013275561883319131
2020-06-26,85.5986099243164,88.40750122070312,91.33000183105467,88.25499725341797,91.10250091552734,205256800,88.80099945068359,86.01449928283691,88.57910079311016,60.11955274965037,3.163952647512474,91.20999908447266,90.01499938964844,91.63249969482422,137522400.0,-0.030725774497311842
2020-06-29,87.57136535644531,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000,89.27074966430663,86.51362419128418,88.91835513887635,64.15799856626828,3.1151414200214873,88.40750122070312,91.20999908447266,90.01499938964844,205256800.0,0.02304666963762081
2020-06-30,88.30238342285156,91.1999969482422,91.49500274658205,90.0,90.0199966430664,140223200,89.58874969482422,87.03187408447266,89.3331991042156,65.55011259477682,3.1016265193251797,90.44499969482422,88.40750122070312,91.20999908447266,130646000.0,0.0083475842331302
2020-07-01,88.1353530883789,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200,89.90174942016601,87.51924896240234,89.64125314670196,64.92959344561409,3.04193101830343,91.1999969482422,90.44499969482422,88.40750122070312,140223200.0,-0.0018914541241649152
2020-07-02,88.1353530883789,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600,90.21124877929688,88.04162368774413,89.8932973632817,64.92959344561409,2.960495158319972,91.02749633789062,91.1999969482422,90.44499969482422,110737200.0,0.0
2020-07-06,90.49300384521484,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600,90.81449890136719,88.57099876403808,90.542243574663,69.63534241606835,3.0571997256560053,91.02749633789062,91.02749633789062,91.1999969482422,114041600.0,0.026750215989129744
2020-07-07,90.21221923828124,93.17250061035156,94.65499877929688,93.05750274658205,93.85250091552734,112424400,91.15999908447266,89.06137390136719,91.02047212660638,68.45721744972856,3.0749915532343977,93.4625015258789,91.02749633789062,91.02749633789062,118655600.0,-0.003102858481131565
2020-07-08,92.3132553100586,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000,91.53099899291992,89.52862396240235,91.80629515436829,72.24164389560563,3.2269936475409082,93.17250061035156,93.4625015258789,91.02749633789062,112424400.0,0.023290114086561564
2020-07-09,92.71024322509766,95.75250244140624,96.31749725341795,94.67250061035156,96.2624969482422,125642800,92.1047492980957,89.90574913024902,92.52378738837518,72.90314712955015,3.342015595926071,95.34249877929688,93.17250061035156,93.4625015258789,117092000.0,0.004300324276778733
